,ec,eigenvector_centrality,closeness_centrality,betweenness_centrality,load_centrality,harmonic_centrality,local_reach_centrality,subgraph_centrality,degree_centrality,clustering_coefficient,pagerank,hits,ind_set_maximal,damage,class
83,sce:YHR072W,1.947050252179394e-12,0.052258277495296025,0.0060933996295213025,0.0060933996295213025,0.05832082763869919,0.05832082763869919,1.159785113986777e-12,0.001899335232668566,0.0,0.0009978720094492516,6.928171965796414e-14,1.0,1.0,1
84,sce:YHR007C,2.888845609473993e-13,0.048393906302950464,0.004881941510585364,0.004881941510585364,0.05365018037009976,0.05365018037009976,1.0924072597048745e-12,0.001899335232668566,0.0,0.001145357069394659,2.445294649106709e-15,0.9749552772808586,1.0,2
85,sce:YNL280C,5.252969916108376e-14,0.04505245776064148,0.0036668724881652637,0.0036668724881652637,0.049760342307649315,0.049760342307649315,1.0909579487218053e-12,0.001899335232668566,0.0,0.0012563942276140124,8.630654560488028e-17,0.9910554561717353,1.0,2
86,sce:YGR060W,1.0041515620838771e-14,0.042134552465263146,0.0024481925622610035,0.0024481925622610035,0.046367795821898115,0.046367795821898115,1.090184965577701e-12,0.001899335232668566,0.0,0.0013386847225677514,3.0461849444986703e-18,0.9499105545617174,1.0,2
87,sce:YGL001C,1.968611267708786e-15,0.039564492818539736,0.001225901732872582,0.001225901732872582,0.04325109907164118,0.04325109907164118,1.066673186302296e-12,0.001899335232668566,0.0,0.0014593206285852512,1.0751476796926981e-19,0.9713774597495528,1.0,2
88,sce:YLR100W,3.873348501234279e-16,0.03728360551816714,0.0,0.0,0.04000068520981511,0.04000068520981511,7.612376583688663e-13,0.000949667616334283,0.0,0.0008080415360282372,3.790006549863069e-21,0.9677996422182469,1.0,1
89,sce:YML008C,4.498214160036044e-16,0.001978474200696423,0.0,0.0,0.0024533080088635644,0.0024533080088635644,7.959973309432129e-13,0.000949667616334283,0.0,0.0007092480349484445,5.193516845423614e-44,0.9928443649373881,0.007352941176470588,2
90,sce:YGR255C,1.653116179736374e-17,0.0014245014245014246,0.0,0.0,0.0017410572966128522,0.0017410572966128522,7.612246898492496e-13,0.000949667616334283,0.0,0.000899338742065318,6.428669839494933e-50,0.962432915921288,0.004411764705882353,2
91,sce:YML110C,2.6747981661654254e-17,0.002136752136752137,3.610903484160772e-06,3.610903484160772e-06,0.0023741690408357074,0.0023741690408357074,1.0659076720822592e-12,0.001899335232668566,0.0,0.001663778006806883,1.040180630275413e-49,0.9660107334525939,0.004411764705882353,2
92,sce:YOR125C,2.6747981661654257e-17,0.002136752136752137,3.610903484160772e-06,3.610903484160772e-06,0.0023741690408357074,0.0023741690408357074,1.065907672082259e-12,0.001899335232668566,0.0,0.0016637780068068835,1.040180630275413e-49,0.960644007155635,0.004411764705882353,2
93,sce:YOL096C,1.653116179736374e-17,0.0014245014245014246,0.0,0.0,0.0017410572966128522,0.0017410572966128522,7.612246898492497e-13,0.000949667616334283,0.0,0.0008993387420653178,6.428669839494933e-50,0.9856887298747764,0.004411764705882353,2
94,sce:YNR041C,1.1205861184222378e-11,0.05666145881199645,0.001225901732872582,0.001225901732872582,0.06328024690013521,0.06328024690013521,1.4729005090633632e-12,0.001899335232668566,0.0,0.000964698171669237,9.80285466808415e-13,0.9803220035778175,1.0,2
95,sce:YDR538W,9.26034973218302e-13,0.05209708219159717,0.0,0.0,0.05660728055478163,0.05660728055478163,7.691211257944505e-13,0.000949667616334283,0.0,0.0006020059053726307,3.4556076378210014e-14,0.9695885509838998,1.0,2
96,sce:YGL202W,0.004021195399326505,0.12821206008553943,0.03254875316883156,0.032659140549599064,0.17385026903838482,0.17385026903838482,1.6142959602354828e-05,0.030389363722697058,0.13911290322580644,0.0048808391880491445,0.0005142831679335286,0.9695885509838998,1.0,2
